id,goods_code,goods_name,is_gift,weight,expiry_date,from_date,exp_arr,price,price_expiry_date,price_from_date,price_exp_arr,box_price,box_price_expiry_date,box_price_from_date,box_price_exp_arr
320,10000997,红牛/250ML/24/27周年版/两元促销/台州专供,0,0.00740,9999-12-31,2023-01-01,"[{'id': 67, 'goods_id': 320, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
319,10001031,红牛维生素功能饮料/普通型/250ML/12/2024开门红加大礼盒,0,0.00370,9999-12-31,2024-04-01,"[{'id': 66, 'goods_id': 319, 'weight': '0.00370', 'from_date': '2023-01-01', 'expiry_date': '2024-03-31', 'status': 1}, {'id': 316, 'goods_id': 319, 'weight': '0.00370', 'from_date': '2024-04-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
318,10001030,红牛维生素功能饮料/普通型/250ML/12/2024开门红礼盒,0,0.00370,9999-12-31,2024-04-01,"[{'id': 65, 'goods_id': 318, 'weight': '0.00370', 'from_date': '2023-01-01', 'expiry_date': '2024-03-31', 'status': 1}, {'id': 315, 'goods_id': 318, 'weight': '0.00370', 'from_date': '2024-04-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
317,10000994,红牛/250ML/12/2023开门红加大礼盒,0,0.00370,9999-12-31,2023-01-01,"[{'id': 64, 'goods_id': 317, 'weight': '0.00370', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
316,10000993,红牛/250ML/12/2023开门红礼盒,0,0.00370,9999-12-31,2023-01-01,"[{'id': 63, 'goods_id': 316, 'weight': '0.00370', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
315,10000978,红牛/普通型/250ML/24/2022普通装箱内码2期,0,0.00740,9999-12-31,2023-01-01,"[{'id': 62, 'goods_id': 315, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
314,10000962,红牛/普通型/250ML/24/1元乐享/2022,0,0.00740,9999-12-31,2023-01-01,"[{'id': 61, 'goods_id': 314, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
313,10000961,红牛/普通型/250ML/24/广东促销/2022,0,0.00740,9999-12-31,2023-01-01,"[{'id': 60, 'goods_id': 313, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
312,10000960,红牛/250ML/扫码促销/六罐装/缩膜装/2022,0,0.00185,9999-12-31,2023-01-01,"[{'id': 59, 'goods_id': 312, 'weight': '0.00185', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
311,10000959,红牛/普通型/250ML/24/2022普通装箱内码,0,0.00740,9999-12-31,2023-01-01,"[{'id': 58, 'goods_id': 311, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
310,10000957,红牛/普通型/250ML/24/扫码促销-含箱内码/2022,0,0.00740,9999-12-31,2023-01-01,"[{'id': 57, 'goods_id': 310, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
309,10000955,红牛/普通型/250ML/24/扫码促销/2022,0,0.00740,9999-12-31,2023-01-01,"[{'id': 56, 'goods_id': 309, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
308,10000945,红牛/强化型/250ml/蓝色/24/27周年,0,0.00740,9999-12-31,2023-01-01,"[{'id': 55, 'goods_id': 308, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
307,10000944,红牛/普通型/250ML/六罐装/27周年,0,0.00185,9999-12-31,2023-01-01,"[{'id': 54, 'goods_id': 307, 'weight': '0.00185', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
306,10000943,红牛/250ML/24/27周年纪念装,0,0.00740,9999-12-31,2023-01-01,"[{'id': 53, 'goods_id': 306, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
305,10000938,红牛/250ML/12/2022开门红加大礼盒,0,0.00370,9999-12-31,2023-01-01,"[{'id': 52, 'goods_id': 305, 'weight': '0.00370', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
304,10000937,红牛/250ML/12/2022开门红礼盒,0,0.00370,9999-12-31,2023-01-01,"[{'id': 51, 'goods_id': 304, 'weight': '0.00370', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
303,10000932,红牛/普通型/250ML/24/普通箱内码促销/2021,0,0.00740,9999-12-31,2023-01-01,"[{'id': 50, 'goods_id': 303, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
302,10000931,红牛/普通型/250ML/24/箱内码/电子标签/2021,0,0.00740,9999-12-31,2023-01-01,"[{'id': 49, 'goods_id': 302, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
301,10000928,红牛/250ML/12/2021双节礼盒,0,0.00370,9999-12-31,2023-01-01,"[{'id': 48, 'goods_id': 301, 'weight': '0.00370', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
300,10000914,红牛/250ML/2021/扫码促销/六罐装/缩膜装,0,0.00185,9999-12-31,2023-01-01,"[{'id': 47, 'goods_id': 300, 'weight': '0.00185', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
299,10000919,红牛/普通型/250ML/24/1元享红牛/2021,0,0.00740,9999-12-31,2023-01-01,"[{'id': 46, 'goods_id': 299, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
298,10000917,红牛/普通型/250ML/24/广东促销/2021,0,0.00740,9999-12-31,2023-01-01,"[{'id': 45, 'goods_id': 298, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
297,10000916,红牛/普通型/250ML/24/广东促销-非电子标签/2021,0,0.00740,9999-12-31,2023-01-01,"[{'id': 44, 'goods_id': 297, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
296,10000915,红牛/普通型/250ML/24/扫码促销-箱内码/2021,0,0.00740,9999-12-31,2023-01-01,"[{'id': 43, 'goods_id': 296, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
295,10000913,红牛/普通型/250ML/24/扫码促销/2021,0,0.00740,9999-12-31,2023-01-01,"[{'id': 42, 'goods_id': 295, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
294,10000845,红牛/250ML/2020/1元轻松享/六罐装/缩膜装,0,0.00185,9999-12-31,2023-01-01,"[{'id': 41, 'goods_id': 294, 'weight': '0.00185', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
293,10000843,红牛/250ML/2020/扫码促销/六罐装/缩膜装,0,0.00185,9999-12-31,2023-01-01,"[{'id': 40, 'goods_id': 293, 'weight': '0.00185', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
292,10000788,红牛/普通型/250ML/2019壹元再享/六罐装/缩膜装,0,0.00185,9999-12-31,2023-01-01,"[{'id': 39, 'goods_id': 292, 'weight': '0.00185', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
291,10000784,红牛/普通型/250ML/2019扫码促销/六罐装/缩膜装,0,0.00185,9999-12-31,2023-01-01,"[{'id': 38, 'goods_id': 291, 'weight': '0.00185', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
290,10000750,红牛/普通型/250ML/2018壹元乐享/六罐装/缩膜装,0,0.00185,9999-12-31,2023-01-01,"[{'id': 37, 'goods_id': 290, 'weight': '0.00185', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
289,10000746,红牛/普通型/250ML/2018扫码促销/六罐装/缩膜装,0,0.00185,9999-12-31,2023-01-01,"[{'id': 36, 'goods_id': 289, 'weight': '0.00185', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
288,10000901,红牛/普通型/250ML/六罐装/26周年,0,0.00185,9999-12-31,2023-01-01,"[{'id': 35, 'goods_id': 288, 'weight': '0.00185', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
287,10000820,红牛/普通型/250ML/六罐装/25周年,0,0.00185,9999-12-31,2023-01-01,"[{'id': 34, 'goods_id': 287, 'weight': '0.00185', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
286,10000387,红牛/普通型/250ML/六罐装/缩膜装,0,0.00185,9999-12-31,2023-01-01,"[{'id': 33, 'goods_id': 286, 'weight': '0.00185', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
285,10000044,红牛维生素功能饮料/牛磺酸强化型/250ml/四罐装,0,0.00123,9999-12-31,2024-04-01,"[{'id': 32, 'goods_id': 285, 'weight': '0.00123', 'from_date': '2023-01-01', 'expiry_date': '2024-03-31', 'status': 1}, {'id': 314, 'goods_id': 285, 'weight': '0.00123', 'from_date': '2024-04-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
284,10000001,红牛/强化型/250ml/蓝色/24,0,0.00740,9999-12-31,2023-01-01,"[{'id': 31, 'goods_id': 284, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
283,10000177,红牛/强化型/250ml/蓝色/24/充氮,0,0.00740,9999-12-31,2023-01-01,"[{'id': 30, 'goods_id': 283, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
282,10000902,红牛/强化型/250ml/蓝色/24/26周年,0,0.00740,9999-12-31,2023-01-01,"[{'id': 29, 'goods_id': 282, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
281,10000822,红牛/强化型/250ml/蓝色/24/25周年,0,0.00740,9999-12-31,2023-01-01,"[{'id': 28, 'goods_id': 281, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
280,10000844,红牛/普通型/250ML/24/1元轻松享/2020,0,0.00740,9999-12-31,2023-01-01,"[{'id': 27, 'goods_id': 280, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
279,10000787,红牛/普通型/250ML/24/壹元再享/2019,0,0.00740,9999-12-31,2023-01-01,"[{'id': 26, 'goods_id': 279, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
278,10000748,红牛/普通型/250ML/24/壹元乐享/2018,0,0.00740,9999-12-31,2023-01-01,"[{'id': 25, 'goods_id': 278, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
277,10000832,红牛/普通型/250ML/24/华新扫码-3元箱码/2020,0,0.00740,9999-12-31,2023-01-01,"[{'id': 24, 'goods_id': 277, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
276,10000831,红牛/普通型/250ML/24/扫码促销-3元箱码/2020,0,0.00740,9999-12-31,2023-01-01,"[{'id': 23, 'goods_id': 276, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
275,10000830,红牛/普通型/250ML/24/扫码促销-2元箱码/2020,0,0.00740,9999-12-31,2023-01-01,"[{'id': 22, 'goods_id': 275, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
274,10000794,红牛/普通型/250ML/24/扫码促销-3元纸箱/2019,0,0.00740,9999-12-31,2023-01-01,"[{'id': 21, 'goods_id': 274, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
273,10000829,红牛/普通型/250ML/24/扫码促销/2020,0,0.00740,9999-12-31,2023-01-01,"[{'id': 20, 'goods_id': 273, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
272,10000783,红牛/普通型/250ML/24/扫码促销/2019,0,0.00740,9999-12-31,2023-01-01,"[{'id': 19, 'goods_id': 272, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
271,10000795,红牛/普通型/250ML/24/华新/扫码促销-3元纸箱/2019,0,0.00740,9999-12-31,2023-01-01,"[{'id': 18, 'goods_id': 271, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
270,10000785,红牛/普通型/250ML/24/华新/扫码促销/2019,0,0.00740,9999-12-31,2023-01-01,"[{'id': 17, 'goods_id': 270, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
269,10000745,红牛/普通型/250ML/24/2018扫码促销/华新专供,0,0.00740,9999-12-31,2023-01-01,"[{'id': 16, 'goods_id': 269, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
268,10000744,红牛/普通型/250ML/24/扫码促销/2018,0,0.00740,9999-12-31,2023-01-01,"[{'id': 15, 'goods_id': 268, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
267,10000819,红牛/普通型/250ML/24/华新/25周年,0,0.00740,9999-12-31,2023-01-01,"[{'id': 14, 'goods_id': 267, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
266,10000163,红牛/普通型/250ml/24/华新/充氮,0,0.00740,9999-12-31,2023-01-01,"[{'id': 13, 'goods_id': 266, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
265,10000876,红牛/普通型/250ML/24/华南1元轻松享/2020,0,0.00740,9999-12-31,2023-01-01,"[{'id': 12, 'goods_id': 265, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
264,10000875,红牛/普通型/250ML/24/华南促销/2021,0,0.00740,9999-12-31,2023-01-01,"[{'id': 11, 'goods_id': 264, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
263,10000869,1,0,0.00740,9999-12-31,2023-01-01,"[{'id': 10, 'goods_id': 263, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
262,10000766,红牛/普通型/250ML/24/华新2元回收/2018,0,0.00740,9999-12-31,2023-01-01,"[{'id': 9, 'goods_id': 262, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
261,10000765,红牛/普通型/250ML/24/南区2元回收/2018,0,0.00740,9999-12-31,2023-01-01,"[{'id': 8, 'goods_id': 261, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
260,10000896,红牛/250ML/12/2021开门红专项礼盒,0,0.00370,9999-12-31,2023-01-01,"[{'id': 7, 'goods_id': 260, 'weight': '0.00370', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
259,10000895,红牛/250ML/12/2021开门红礼盒,0,0.00370,9999-12-31,2023-01-01,"[{'id': 6, 'goods_id': 259, 'weight': '0.00370', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
258,10000864,红牛/250ML/24/专供型,0,0.00740,9999-12-31,2023-01-01,"[{'id': 5, 'goods_id': 258, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
257,10000900,红牛/250ML/24/26周年纪念装,0,0.00740,9999-12-31,2023-01-01,"[{'id': 4, 'goods_id': 257, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
256,10000818,红牛/250ML/24/25周年纪念装,0,0.00740,9999-12-31,2023-01-01,"[{'id': 3, 'goods_id': 256, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
255,10000002,红牛/普通型/250ml/24/非卖品,0,0.00740,9999-12-31,2023-01-01,"[{'id': 2, 'goods_id': 255, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '9999-12-31', 'status': 2}]",,,,[],,,,[]
254,10000813,红牛/普通型/250ml/24,0,0.00740,9999-12-31,2024-03-19,"[{'id': 1, 'goods_id': 254, 'weight': '0.00740', 'from_date': '2023-01-01', 'expiry_date': '2024-02-29', 'status': 1}, {'id': 310, 'goods_id': 254, 'weight': '0.00001', 'from_date': '2024-03-01', 'expiry_date': '2024-03-18', 'status': 1}, {'id': 311, 'goods_id': 254, 'weight': '0.00740', 'from_date': '2024-03-19', 'expiry_date': '9999-12-31', 'status': 2}]",,,,"[{'id': 7, 'goods_id': 254, 'price': '0.01', 'from_date': '2024-04-01', 'expiry_date': '2024-04-25', 'status': 1}]",,,,[]
